# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456499154 3 ./scripts-old/ntop/ntop/.svn/prop-base/iface.c.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488946 3 ./scripts-old/ntop/ntop/docs/database/.svn/props/README.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456497364 3 ./scripts-old/ntop/ntop/docs/.svn/prop-base/BUILD-NTOP.txt.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488945 3 ./scripts-old/ntop/ntop/docs/database/.svn/props/README.mySQL.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456499153 3 ./scripts-old/ntop/ntop/.svn/prop-base/initialize.c.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456499152 3 ./scripts-old/ntop/ntop/.svn/prop-base/leaks.h.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456499151 3 ./scripts-old/ntop/ntop/.svn/prop-base/INSTALL.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456499150 3 ./scripts-old/ntop/ntop/.svn/prop-base/Makefile.mingw.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456497375 3 ./scripts-old/ntop/ntop/docs/.svn/props/INSTALL.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456491639 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/battlefield2.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456497368 3 ./scripts-old/ntop/ntop/.svn/prop-base/webInterface.c.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456490302 3 ./scripts-old/ntop/ntop/html/PlotKit/.svn/prop-base/SweetSVG.js.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488888 3 ./scripts-old/ntop/ntop/html/PlotKit/.svn/prop-base/PlotKit_Packed.js.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456499147 3 ./scripts-old/ntop/ntop/.svn/props/scsiUtils.h.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456497709 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/tesla.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456491783 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/ntp.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456497707 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/telnet.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456491781 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/openft.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456499146 3 ./scripts-old/ntop/ntop/.svn/props/report.c.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 8 81 16777236 456488730 3 ./scripts-old/ntop/ntop/html/jscalendar/lang/.svn/prop-base/calendar-en.js.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 8 81 16777236 456488733 3 ./scripts-old/ntop/ntop/html/jscalendar/lang/.svn/props/calendar-en.js.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456497706 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/socks.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456497705 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/ssdp.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488747 3 ./scripts-old/ntop/ntop/packages/Win32/.svn/prop-base/README.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488940 3 ./scripts-old/ntop/ntop/docs/RMON/.svn/props/README.RMON.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488738 3 ./scripts-old/ntop/ntop/utils/rrd-alarm/.svn/props/rrd_alarm.c.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456497704 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/soulseek.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456497703 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/smb.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456496734 3 ./scripts-old/ntop/ntop/html/PlotKit/.svn/prop-base/SweetCanvas.js.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456499015 3 ./scripts-old/ntop/ntop/docs/.svn/props/TODO.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456499014 3 ./scripts-old/ntop/ntop/docs/.svn/props/RedHat-rpmbuild-HOWTO.txt.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456491738 3 ./scripts-old/ntop/ntop/.svn/prop-base/utildl.c.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456491652 3 ./scripts-old/ntop/ntop/packages/suse/.svn/props/ntop.spec.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456490427 3 ./scripts-old/ntop/ntop/.svn/prop-base/ntop.txt.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456490429 3 ./scripts-old/ntop/ntop/.svn/prop-base/ntop.html.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456490430 3 ./scripts-old/ntop/ntop/.svn/prop-base/ntop_darwin.h.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456490431 3 ./scripts-old/ntop/ntop/.svn/prop-base/ntop_darwin.c.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456490432 3 ./scripts-old/ntop/ntop/.svn/prop-base/ntop_win32.h.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456490433 3 ./scripts-old/ntop/ntop/.svn/prop-base/ntop_win32.c.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488938 3 ./scripts-old/ntop/ntop/html/img_inquisitor/.svn/prop-base/ul_corner_tr.gif.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456491737 3 ./scripts-old/ntop/ntop/.svn/prop-base/vt.sed.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488936 3 ./scripts-old/ntop/ntop/html/img_inquisitor/.svn/prop-base/ul_corner_tl.gif.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456499011 3 ./scripts-old/ntop/ntop/docs/.svn/prop-base/FAQarchive.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456491736 3 ./scripts-old/ntop/ntop/.svn/prop-base/util.c.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456491735 3 ./scripts-old/ntop/ntop/.svn/prop-base/vendor.c.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456499059 3 ./scripts-old/ntop/ntop/.svn/props/term.c.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456497675 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/validcertssl.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488776 3 ./scripts-old/ntop/ntop/packages/Gentoo/.svn/props/digest-ntop-3.0_pre2.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456497372 3 ./scripts-old/ntop/ntop/docs/.svn/props/BUILD-NTOP.txt.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488739 3 ./scripts-old/ntop/ntop/utils/rrd-alarm/.svn/prop-base/rrd_alarm.c.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456491733 3 ./scripts-old/ntop/ntop/.svn/prop-base/term.c.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456491732 3 ./scripts-old/ntop/ntop/.svn/prop-base/THANKS.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456497651 3 ./scripts-old/ntop/ntop/.svn/props/getopt.c.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488935 3 ./scripts-old/ntop/ntop/html/img_inquisitor/.svn/prop-base/ul_corner_br.gif.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488934 3 ./scripts-old/ntop/ntop/html/img_inquisitor/.svn/prop-base/ul_corner_bl.gif.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488933 3 ./scripts-old/ntop/ntop/html/img_inquisitor/.svn/prop-base/hl_corner_tr.gif.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456490478 3 ./scripts-old/ntop/ntop/packages/Fedora/.svn/prop-base/ntop.spec.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456497635 3 ./scripts-old/ntop/ntop/html/MochiKit/.svn/props/DateTime.js.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456491723 3 ./scripts-old/ntop/ntop/packages/suse/.svn/prop-base/rc.config.ntopd.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488931 3 ./scripts-old/ntop/ntop/html/img_inquisitor/.svn/props/hl_corner_bl.gif.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456491710 3 ./scripts-old/ntop/ntop/plugins/.svn/props/FILES.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488742 3 ./scripts-old/ntop/ntop/utils/Juniper/.svn/prop-base/juniper.conf.sample.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488932 3 ./scripts-old/ntop/ntop/html/img_inquisitor/.svn/props/hl_corner_br.gif.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488740 3 ./scripts-old/ntop/ntop/utils/rrd-alarm/.svn/prop-base/Makefile.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456497374 3 ./scripts-old/ntop/ntop/docs/.svn/props/BUG_REPORT.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456490498 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/freenet.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456490499 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/battlefield1942.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456490500 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/applejuice.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456490501 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/100bao.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456490502 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/aim.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456490503 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/yahoo.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456490504 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/zmaap.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456490505 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/xboxlive.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456490506 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/xunlei.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488741 3 ./scripts-old/ntop/ntop/utils/rrd-alarm/.svn/prop-base/README.svn-base
DUPTYPE_FIRST_OCCURRENCE 4035 5 86 16777236 456498594 3 ./scripts-old/ntop/ntop/packages/debian/README.Debian
DUPTYPE_WITHIN_SAME_TREE -4035 7 86 16777236 456494002 3 ./scripts-old/ntop/ntop/packages/debian/.svn/text-base/README.Debian.svn-base
DUPTYPE_FIRST_OCCURRENCE 3193 4 89 16777236 456493641 3 ./scripts-old/ntop/ntop/html/child.gif
DUPTYPE_WITHIN_SAME_TREE -3193 6 89 16777236 456491345 3 ./scripts-old/ntop/ntop/html/.svn/text-base/child.gif.svn-base
DUPTYPE_FIRST_OCCURRENCE 3208 4 90 16777236 456498156 3 ./scripts-old/ntop/ntop/html/error.gif
DUPTYPE_WITHIN_SAME_TREE -3208 6 90 16777236 456491364 3 ./scripts-old/ntop/ntop/html/.svn/text-base/error.gif.svn-base
DUPTYPE_FIRST_OCCURRENCE 3209 4 91 16777236 456498163 3 ./scripts-old/ntop/ntop/html/expanded.gif
DUPTYPE_WITHIN_SAME_TREE -3209 6 91 16777236 456491369 3 ./scripts-old/ntop/ntop/html/.svn/text-base/expanded.gif.svn-base
DUPTYPE_FIRST_OCCURRENCE 4723 6 93 16777236 456489242 3 ./scripts-old/ntop/ntop/html/statsicons/flags/fx.gif
DUPTYPE_WITHIN_SAME_TREE -4723 8 93 16777236 456488408 3 ./scripts-old/ntop/ntop/html/statsicons/flags/.svn/text-base/fx.gif.svn-base
DUPTYPE_WITHIN_SAME_TREE -4723 8 93 16777236 456497947 3 ./scripts-old/ntop/ntop/html/statsicons/flags/.svn/text-base/mq.gif.svn-base
DUPTYPE_WITHIN_SAME_TREE -4723 6 93 16777236 456498043 3 ./scripts-old/ntop/ntop/html/statsicons/flags/mq.gif
DUPTYPE_FIRST_OCCURRENCE 3196 4 94 16777236 456492440 3 ./scripts-old/ntop/ntop/html/collapsed.gif
DUPTYPE_WITHIN_SAME_TREE -3196 6 94 16777236 456495839 3 ./scripts-old/ntop/ntop/html/.svn/text-base/collapsed.gif.svn-base
DUPTYPE_FIRST_OCCURRENCE 3234 4 97 16777236 456496743 3 ./scripts-old/ntop/ntop/html/minor.gif
DUPTYPE_WITHIN_SAME_TREE -3234 6 97 16777236 456489369 3 ./scripts-old/ntop/ntop/html/.svn/text-base/minor.gif.svn-base
DUPTYPE_FIRST_OCCURRENCE 3226 4 98 16777236 456491432 3 ./scripts-old/ntop/ntop/html/info.gif
DUPTYPE_WITHIN_SAME_TREE -3226 6 98 16777236 456489363 3 ./scripts-old/ntop/ntop/html/.svn/text-base/info.gif.svn-base
DUPTYPE_FIRST_OCCURRENCE 304 1 99 16777236 456498659 3 ./rsync/test-rsync.command
DUPTYPE_WITHIN_SAME_TREE -304 2 99 16777236 456491689 3 ./scripts-old/rsync/test-rsync.command
DUPTYPE_FIRST_OCCURRENCE 4775 6 100 16777236 456489256 3 ./scripts-old/ntop/ntop/html/statsicons/flags/li.gif
DUPTYPE_WITHIN_SAME_TREE -4775 8 100 16777236 456488442 3 ./scripts-old/ntop/ntop/html/statsicons/flags/.svn/text-base/li.gif.svn-base
DUPTYPE_FIRST_OCCURRENCE 4796 6 101 16777236 456498040 3 ./scripts-old/ntop/ntop/html/statsicons/flags/mu.gif
DUPTYPE_WITHIN_SAME_TREE -4796 8 101 16777236 456488452 3 ./scripts-old/ntop/ntop/html/statsicons/flags/.svn/text-base/mu.gif.svn-base
DUPTYPE_FIRST_OCCURRENCE 3492 5 102 16777236 456491298 3 ./2013-dropbox-start-scripts/Dropbox-JD.app/Contents/Resources/description.rtfd/TXT.rtf
DUPTYPE_WITHIN_SAME_TREE -3492 5 102 16777236 456497620 3 ./2013-dropbox-start-scripts/Dropbox-pickthree.app/Contents/Resources/description.rtfd/TXT.rtf
DUPTYPE_FIRST_OCCURRENCE 3478 5 102 16777236 456495776 3 ./2013-dropbox-start-scripts/Dropbox-All-v1.0.app/Contents/Resources/description.rtfd/TXT.rtf
DUPTYPE_WITHIN_SAME_TREE -3478 5 102 16777236 456495811 3 ./2013-dropbox-start-scripts/Dropbox-All-v1.2.app/Contents/Resources/description.rtfd/TXT.rtf
DUPTYPE_WITHIN_SAME_TREE -3478 5 102 16777236 456493674 3 ./2013-dropbox-start-scripts/Dropbox-All-v1.1.app/Contents/Resources/description.rtfd/TXT.rtf
DUPTYPE_FIRST_OCCURRENCE 4836 6 103 16777236 456489290 3 ./scripts-old/ntop/ntop/html/statsicons/flags/su.gif
DUPTYPE_WITHIN_SAME_TREE -4836 8 103 16777236 456490288 3 ./scripts-old/ntop/ntop/html/statsicons/flags/.svn/text-base/su.gif.svn-base
DUPTYPE_FIRST_OCCURRENCE 3141 4 104 16777236 456496715 3 ./scripts-old/ntop/ntop/configureextra/LINUXredhat8.0
DUPTYPE_WITHIN_SAME_TREE -3141 6 104 16777236 456492023 3 ./scripts-old/ntop/ntop/configureextra/.svn/text-base/LINUXredhat8.0.svn-base
DUPTYPE_FIRST_OCCURRENCE 3570 5 107 16777236 456489728 3 ./scripts-old/ntop/ntop/.svn/prop-base/autogen.sh.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456497421 3 ./scripts-old/ntop/ntop/configureextra/.svn/props/SOLARIS9.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456497423 3 ./scripts-old/ntop/ntop/configureextra/.svn/prop-base/LINUXmandrake.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456491667 3 ./scripts-old/ntop/ntop/utils/.svn/props/p2c.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456497386 3 ./scripts-old/ntop/ntop/configureextra/.svn/props/LINUXmandrake.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456497385 3 ./scripts-old/ntop/ntop/configureextra/.svn/props/HPUX.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456497425 3 ./scripts-old/ntop/ntop/configureextra/.svn/prop-base/LINUXredhat3.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456488769 3 ./scripts-old/ntop/ntop/packages/MacOSX/.svn/prop-base/ltmain.sh.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456497428 3 ./scripts-old/ntop/ntop/configureextra/.svn/prop-base/LINUXredhat8.0.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456497435 3 ./scripts-old/ntop/ntop/configureextra/.svn/prop-base/AIX.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456488760 3 ./scripts-old/ntop/ntop/packages/RedHat/.svn/props/ntop.logrotate.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456497438 3 ./scripts-old/ntop/ntop/configureextra/.svn/prop-base/DARWIN.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456497441 3 ./scripts-old/ntop/ntop/configureextra/.svn/prop-base/LINUXredhat9.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456497445 3 ./scripts-old/ntop/ntop/configureextra/.svn/prop-base/LINUXsuse.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456497447 3 ./scripts-old/ntop/ntop/configureextra/.svn/prop-base/LINUXwhitebox3.0.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456497449 3 ./scripts-old/ntop/ntop/configureextra/.svn/prop-base/openbsd.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456488759 3 ./scripts-old/ntop/ntop/packages/RedHat/.svn/props/ntop.init.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456490626 3 ./scripts-old/ntop/ntop/www/Perl/.svn/props/dumpFlat.pl.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456497380 3 ./scripts-old/ntop/ntop/configureextra/.svn/props/AIX.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456497455 3 ./scripts-old/ntop/ntop/configureextra/.svn/prop-base/readme.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456497542 3 ./scripts-old/ntop/ntop/packages/MacOSX/.svn/prop-base/ltconfig.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456490533 3 ./scripts-old/ntop/ntop/utils/.svn/prop-base/xmldump.awk.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456488806 3 ./scripts-old/ntop/ntop/packages/debian.official/.svn/prop-base/templates.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456497666 3 ./scripts-old/ntop/ntop/packages/RedHat/.svn/props/ntop.conf.sample.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456490637 3 ./scripts-old/ntop/ntop/packages/MacOSX/.svn/props/ltmain.sh.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456497667 3 ./scripts-old/ntop/ntop/packages/RedHat/.svn/props/makefile_am.patch.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456497700 3 ./scripts-old/ntop/ntop/utils/.svn/props/verified.awk.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456488805 3 ./scripts-old/ntop/ntop/packages/debian.official/.svn/prop-base/rules.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456497701 3 ./scripts-old/ntop/ntop/utils/.svn/props/xmldump.awk.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456497702 3 ./scripts-old/ntop/ntop/utils/.svn/prop-base/addMacAddressFile.pl.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456490409 3 ./scripts-old/ntop/ntop/packages/debian.official/.svn/prop-base/postrm.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456490408 3 ./scripts-old/ntop/ntop/packages/debian.official/.svn/prop-base/postinst.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456494397 3 ./scripts-old/ntop/ntop/packages/debian.official/.svn/props/logrotate.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456494395 3 ./scripts-old/ntop/ntop/packages/debian.official/.svn/props/postinst.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456496809 3 ./scripts-old/ntop/ntop/www/Perl/.svn/props/nClient.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 10 107 16777236 456483474 3 ./scripts-old/ntop/ntop/packages/FreeBSD-ports/net/ntop/files/.svn/props/patch-configure.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456494105 3 ./scripts-old/ntop/ntop/packages/debian/.svn/props/rules.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456495875 3 ./scripts-old/ntop/ntop/packages/MacOSX/.svn/props/ltconfig.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 10 107 16777236 456490205 3 ./scripts-old/ntop/ntop/packages/FreeBSD-ports/net/ntop/files/.svn/prop-base/ntop.conf.sample.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 5 107 16777236 456490204 3 ./scripts-old/ntop/ntop/.svn/prop-base/config.guess.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456488885 3 ./scripts-old/ntop/ntop/html/PlotKit/.svn/prop-base/excanvas.js.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 5 107 16777236 456498882 3 ./scripts-old/ntop/ntop/.svn/props/autogen.sh.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 5 107 16777236 456498881 3 ./scripts-old/ntop/ntop/.svn/props/compile.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456490699 3 ./scripts-old/ntop/ntop/www/Perl/.svn/prop-base/dumpFlat.pl.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456497362 3 ./scripts-old/ntop/ntop/docs/.svn/props/ntop-autotools.vsd.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456490703 3 ./scripts-old/ntop/ntop/packages/suse/.svn/prop-base/ntopd.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 5 107 16777236 456498878 3 ./scripts-old/ntop/ntop/.svn/props/config.guess.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 9 107 16777236 456488213 3 ./scripts-old/ntop/ntop/packages/FreeBSD-ports/net/ntop/.svn/prop-base/Makefile.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 5 107 16777236 456499161 3 ./scripts-old/ntop/ntop/.svn/prop-base/install-sh.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456498708 3 ./scripts-old/ntop/ntop/configureextra/.svn/prop-base/SOLARIS9.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456488977 3 ./scripts-old/ntop/ntop/utils/.svn/props/config_h.sh.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456488979 3 ./scripts-old/ntop/ntop/utils/.svn/props/addMacAddressFile.pl.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456490738 3 ./scripts-old/ntop/ntop/utils/Juniper/.svn/prop-base/setFilter.pl.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456488980 3 ./scripts-old/ntop/ntop/utils/.svn/props/AS-list.sh.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456488981 3 ./scripts-old/ntop/ntop/utils/.svn/props/checkrrdmodel.sh.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456498707 3 ./scripts-old/ntop/ntop/configureextra/.svn/props/openbsd.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456499168 3 ./scripts-old/ntop/ntop/packages/debian.official/.svn/props/init.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 10 107 16777236 456497771 3 ./scripts-old/ntop/ntop/packages/FreeBSD-ports/net/ntop/files/.svn/props/patch-ntop-h.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456490745 3 ./scripts-old/ntop/ntop/www/Perl/.svn/prop-base/remoteClient.pl.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456488982 3 ./scripts-old/ntop/ntop/utils/.svn/props/config_h1.awk.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456488983 3 ./scripts-old/ntop/ntop/utils/.svn/props/faqtohtml.awk.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456491598 3 ./scripts-old/ntop/ntop/packages/RedHat/.svn/prop-base/ntop.conf.sample.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456491597 3 ./scripts-old/ntop/ntop/packages/RedHat/.svn/prop-base/makefile_am.patch.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456491596 3 ./scripts-old/ntop/ntop/packages/RedHat/.svn/prop-base/ntop.logrotate.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456491595 3 ./scripts-old/ntop/ntop/packages/RedHat/.svn/prop-base/ntop.init.svn-base
DUPTYPE_WITHIN_SAME_TREE -3570 6 107 16777236 456497806 3 ./scripts-old/ntop/ntop/utils/.svn/props/AutoConfigureNtop.svn-work
DUPTYPE_WITHIN_SAME_TREE -3570 7 107 16777236 456491594 3 ./scripts-old/ntop/ntop/packages/RedHat/.svn/props/version.patch.svn-work
